cod_staz,date,Pres
AL007,2016-07-16 22:59:00,1019.78
AL007,2016-07-16 23:30:00,1019.78
AL007,2016-07-16 23:59:00,1019.76
AL007,2016-07-17 00:30:00,1019.72
AL007,2016-07-17 00:59:00,1019.71
AL007,2016-07-17 01:30:00,1019.64
AL007,2016-07-17 01:59:00,1019.51
AL007,2016-07-17 02:30:00,1019.39
AL007,2016-07-17 02:59:00,1019.38
AL007,2016-07-17 03:30:00,1019.35
AL007,2016-07-17 03:59:00,1019.6
AL007,2016-07-17 04:30:00,1019.75
AL007,2016-07-17 04:59:00,1019.78
AL007,2016-07-17 05:30:00,1019.93
AL007,2016-07-17 05:59:00,1020.22
AL007,2016-07-17 06:30:00,1020.3
AL007,2016-07-17 06:59:00,1020.47
AL007,2016-07-17 07:30:00,1020.6
AL007,2016-07-17 07:59:00,1020.68
AL007,2016-07-17 08:30:00,1020.53
AL007,2016-07-17 08:59:00,1020.38
AL007,2016-07-17 09:30:00,1020.34
AL007,2016-07-17 09:59:00,1020.12
AL007,2016-07-17 10:30:00,1019.82
AL007,2016-07-17 10:59:00,1019.69
AL007,2016-07-17 11:30:00,1019.58
AL007,2016-07-17 11:59:00,1019.51
AL007,2016-07-17 12:30:00,1019.33
AL007,2016-07-17 12:59:00,1019.06
AL007,2016-07-17 13:30:00,1018.86
AL007,2016-07-17 13:59:00,1018.69
AL007,2016-07-17 14:30:00,1018.41
AL007,2016-07-17 14:59:00,1018.35
AL007,2016-07-17 15:30:00,1018.13
AL007,2016-07-17 15:59:00,1017.97
AL007,2016-07-17 16:30:00,1017.88
AL007,2016-07-17 16:59:00,1017.82
AL007,2016-07-17 17:30:00,1017.7
AL007,2016-07-17 17:59:00,1017.79
AL007,2016-07-17 18:30:00,1017.84
AL007,2016-07-17 18:59:00,1017.99
AL007,2016-07-17 19:30:00,1018.34
AL007,2016-07-17 19:59:00,1018.65
AL007,2016-07-17 20:30:00,1018.95
AL007,2016-07-17 20:59:00,1019.31
AL007,2016-07-17 21:30:00,1019.59
AL007,2016-07-17 21:59:00,1019.93
AL007,2016-07-17 22:30:00,1020.2
AL007,2016-07-17 22:59:00,1020.4
AL007,2016-07-17 23:30:00,1020.37
AL007,2016-07-17 23:59:00,1020.49
AL007,2016-07-18 00:30:00,1020.55
AL007,2016-07-18 00:59:00,1020.53
AL007,2016-07-18 01:30:00,1020.59
AL007,2016-07-18 01:59:00,1020.54
AL007,2016-07-18 02:30:00,1020.47
AL007,2016-07-18 02:59:00,1020.38
AL007,2016-07-18 03:30:00,1020.41
AL007,2016-07-18 03:59:00,1020.46
AL007,2016-07-18 04:30:00,1020.56
AL007,2016-07-18 04:59:00,1020.64
AL007,2016-07-18 05:30:00,1020.78
AL007,2016-07-18 05:59:00,1020.91
AL007,2016-07-18 06:30:00,1021.06
AL007,2016-07-18 06:59:00,1021.15
AL007,2016-07-18 07:30:00,1021.29
AL007,2016-07-18 07:59:00,1021.32
AL007,2016-07-18 08:30:00,1021.31
AL007,2016-07-18 08:59:00,1021.23
AL007,2016-07-18 09:30:00,1021.16
AL007,2016-07-18 09:59:00,1021.07
AL007,2016-07-18 10:30:00,1021.01
AL007,2016-07-18 10:59:00,1020.78
AL007,2016-07-18 11:30:00,1020.54
AL007,2016-07-18 11:59:00,1020.29
AL007,2016-07-18 12:30:00,1019.92
AL007,2016-07-18 12:59:00,1019.63
AL007,2016-07-18 13:30:00,1019.37
AL007,2016-07-18 13:59:00,1019.42
AL007,2016-07-18 14:30:00,1019.35
AL007,2016-07-18 14:59:00,1019.13
AL007,2016-07-18 15:30:00,1018.93
AL007,2016-07-18 15:59:00,1018.55
AL007,2016-07-18 16:30:00,1018.29
AL007,2016-07-18 16:59:00,1018.12
AL007,2016-07-18 17:30:00,1018.0
AL007,2016-07-18 17:59:00,1017.98
AL007,2016-07-18 18:30:00,1018.02
AL007,2016-07-18 18:59:00,1018.02
AL007,2016-07-18 19:30:00,1018.11
AL007,2016-07-18 19:59:00,1018.35
AL007,2016-07-18 20:30:00,1018.63
AL007,2016-07-18 20:59:00,1018.86
AL007,2016-07-18 21:30:00,1018.79
AL007,2016-07-18 21:59:00,1018.88
AL007,2016-07-18 22:30:00,1018.98
AL007,2016-07-18 22:59:00,1019.06
AL007,2016-07-18 23:30:00,1019.09
AL007,2016-07-18 23:59:00,1019.08
AL007,2016-07-19 00:30:00,1018.94
AL007,2016-07-19 00:59:00,1018.74
AL007,2016-07-19 01:30:00,1018.75
AL007,2016-07-19 01:59:00,1018.62
AL007,2016-07-19 02:30:00,1018.39
AL007,2016-07-19 02:59:00,1018.19
AL007,2016-07-19 03:30:00,1018.19
AL007,2016-07-19 03:59:00,1018.2
AL007,2016-07-19 04:30:00,1018.08
AL007,2016-07-19 04:59:00,1017.97
AL007,2016-07-19 05:30:00,1017.98
AL007,2016-07-19 05:59:00,1018.06
AL007,2016-07-19 06:30:00,1018.29
AL007,2016-07-19 06:59:00,1018.44
AL007,2016-07-19 07:30:00,1018.5
AL007,2016-07-19 07:59:00,1018.59
AL007,2016-07-19 08:30:00,1018.51
AL007,2016-07-19 08:59:00,1018.57
AL007,2016-07-19 09:30:00,1018.56
AL007,2016-07-19 09:59:00,1018.57
AL007,2016-07-19 10:30:00,1018.5
AL007,2016-07-19 10:59:00,1018.38
AL007,2016-07-19 11:30:00,1018.18
AL007,2016-07-19 11:59:00,1017.97
AL007,2016-07-19 12:30:00,1017.6
AL007,2016-07-19 12:59:00,1017.33
AL007,2016-07-19 13:30:00,1017.11
AL007,2016-07-19 13:59:00,1017.02
AL007,2016-07-19 14:30:00,1016.84
AL007,2016-07-19 14:59:00,1016.57
AL007,2016-07-19 15:30:00,1016.32
AL007,2016-07-19 15:59:00,1015.97
AL007,2016-07-19 16:30:00,1015.77
AL007,2016-07-19 16:59:00,1015.54
AL007,2016-07-19 17:30:00,1015.35
AL007,2016-07-19 17:59:00,1015.21
AL007,2016-07-19 18:30:00,1015.17
AL007,2016-07-19 18:59:00,1015.27
AL007,2016-07-19 19:30:00,1015.45
AL007,2016-07-19 19:59:00,1015.67
AL007,2016-07-19 20:30:00,1015.93
AL007,2016-07-19 20:59:00,1016.17
AL007,2016-07-19 21:30:00,1016.33
AL007,2016-07-19 21:59:00,1016.4
AL007,2016-07-19 22:30:00,1016.45
AL007,2016-07-19 22:59:00,1016.52
AL007,2016-07-19 23:30:00,1016.65
AL007,2016-07-19 23:59:00,1016.71
AL007,2016-07-20 00:30:00,1016.74
AL007,2016-07-20 00:59:00,1016.87
AL007,2016-07-20 01:30:00,1016.97
AL007,2016-07-20 01:59:00,1016.9
AL007,2016-07-20 02:30:00,1016.84
AL007,2016-07-20 02:59:00,1016.96
AL007,2016-07-20 03:30:00,1017.05
AL007,2016-07-20 03:59:00,1017.11
AL007,2016-07-20 04:30:00,1017.13
AL007,2016-07-20 04:59:00,1017.13
AL007,2016-07-20 05:30:00,1017.24
AL007,2016-07-20 05:59:00,1017.25
AL007,2016-07-20 06:30:00,1017.42
AL007,2016-07-20 06:59:00,1017.39
AL007,2016-07-20 07:30:00,1017.24
AL007,2016-07-20 07:59:00,1017.05
AL007,2016-07-20 08:30:00,1017.06
AL007,2016-07-20 08:59:00,1017.06
AL007,2016-07-20 09:30:00,1017.1
AL007,2016-07-20 09:59:00,1016.96
AL007,2016-07-20 10:30:00,1016.79
AL007,2016-07-20 10:59:00,1016.62
AL007,2016-07-20 11:30:00,1016.5
AL007,2016-07-20 11:59:00,1016.45
AL007,2016-07-20 12:30:00,1016.25
AL007,2016-07-20 12:59:00,1016.19
AL007,2016-07-20 13:30:00,1016.12
AL007,2016-07-20 13:59:00,1016.13
AL007,2016-07-20 14:30:00,1016.05
AL007,2016-07-20 14:59:00,1015.92
AL007,2016-07-20 15:30:00,1015.69
AL007,2016-07-20 15:59:00,1015.58
AL007,2016-07-20 16:30:00,1015.54
AL007,2016-07-20 16:59:00,1015.45
AL007,2016-07-20 17:30:00,1015.36
AL007,2016-07-20 17:59:00,1015.26
AL007,2016-07-20 18:30:00,1015.21
AL007,2016-07-20 18:59:00,1015.25
AL007,2016-07-20 19:30:00,1015.31
AL007,2016-07-20 19:59:00,1015.39
AL007,2016-07-20 20:30:00,1015.72
AL007,2016-07-20 20:59:00,1015.94
AL007,2016-07-20 21:30:00,1016.17
AL007,2016-07-20 21:59:00,1016.14
AL007,2016-07-20 22:30:00,1016.11
AL007,2016-07-20 22:59:00,1016.23
AL007,2016-07-20 23:30:00,1016.43
AL007,2016-07-20 23:59:00,1016.46
AL007,2016-07-21 00:30:00,1016.28
AL007,2016-07-21 00:59:00,1016.3
AL007,2016-07-21 01:30:00,1016.18
AL007,2016-07-21 01:59:00,1016.11
AL007,2016-07-21 02:30:00,1015.96
AL007,2016-07-21 02:59:00,1015.91
AL007,2016-07-21 03:30:00,1015.8
AL007,2016-07-21 03:59:00,1015.66
AL007,2016-07-21 04:30:00,1015.66
AL007,2016-07-21 04:59:00,1015.73
AL007,2016-07-21 05:30:00,1015.83
AL007,2016-07-21 05:59:00,1015.87
AL007,2016-07-21 06:30:00,1015.9
AL007,2016-07-21 06:59:00,1016.03
AL007,2016-07-21 07:30:00,1016.31
AL007,2016-07-21 07:59:00,1016.45
AL007,2016-07-21 08:30:00,1016.34
AL007,2016-07-21 08:59:00,1016.47
AL007,2016-07-21 09:30:00,1016.48
AL007,2016-07-21 09:59:00,1016.57
AL007,2016-07-21 10:30:00,1016.58
AL007,2016-07-21 10:59:00,1016.47
AL007,2016-07-21 11:30:00,1016.3
AL007,2016-07-21 11:59:00,1016.19
AL007,2016-07-21 12:30:00,1016.04
AL007,2016-07-21 12:59:00,1015.83
AL007,2016-07-21 13:30:00,1015.96
AL007,2016-07-21 13:59:00,1016.03
AL007,2016-07-21 14:30:00,1016.05
AL007,2016-07-21 14:59:00,1015.95
AL007,2016-07-21 15:30:00,1015.86
AL007,2016-07-21 15:59:00,1015.8
AL007,2016-07-21 16:30:00,1015.73
AL007,2016-07-21 16:59:00,1015.62
AL007,2016-07-21 17:30:00,1015.56
AL007,2016-07-21 17:59:00,1015.48
AL007,2016-07-21 18:30:00,1015.45
AL007,2016-07-21 18:59:00,1015.52
AL007,2016-07-21 19:30:00,1015.55
AL007,2016-07-21 19:59:00,1015.7
AL007,2016-07-21 20:30:00,1015.85
AL007,2016-07-21 20:59:00,1016.11
AL007,2016-07-21 21:30:00,1016.41
AL007,2016-07-21 21:59:00,1016.56
AL007,2016-07-21 22:30:00,1016.62
AL007,2016-07-21 22:59:00,1016.61
AL007,2016-07-21 23:30:00,1016.45
AL007,2016-07-21 23:59:00,1016.14
AL007,2016-07-22 00:30:00,1016.1
AL007,2016-07-22 00:59:00,1016.06
AL007,2016-07-22 01:30:00,1015.84
AL007,2016-07-22 01:59:00,1015.69
AL007,2016-07-22 02:30:00,1015.49
AL007,2016-07-22 02:59:00,1015.34
AL007,2016-07-22 03:30:00,1015.28
AL007,2016-07-22 03:59:00,1015.34
AL007,2016-07-22 04:30:00,1015.55
AL007,2016-07-22 04:59:00,1015.57
AL007,2016-07-22 05:30:00,1015.65
AL007,2016-07-22 05:59:00,1015.88
AL007,2016-07-22 06:30:00,1016.17
AL007,2016-07-22 06:59:00,1016.35
AL007,2016-07-22 07:30:00,1016.56
AL007,2016-07-22 07:59:00,1016.61
AL007,2016-07-22 08:30:00,1016.51
AL007,2016-07-22 08:59:00,1016.4
AL007,2016-07-22 09:30:00,1016.45
AL007,2016-07-22 09:59:00,1016.36
AL007,2016-07-22 10:30:00,1016.17
AL007,2016-07-22 10:59:00,1015.97
AL007,2016-07-22 11:30:00,1015.77
AL007,2016-07-22 11:59:00,1015.53
AL007,2016-07-22 12:30:00,1015.31
AL007,2016-07-22 12:59:00,1015.06
AL007,2016-07-22 13:30:00,1014.97
AL007,2016-07-22 13:59:00,1015.08
AL007,2016-07-22 14:30:00,1015.05
AL007,2016-07-22 14:59:00,1015.03
AL007,2016-07-22 15:30:00,1015.11
AL007,2016-07-22 15:59:00,1015.22
AL007,2016-07-22 16:30:00,1015.11
AL007,2016-07-22 16:59:00,1015.02
AL007,2016-07-22 17:30:00,1015.02
AL007,2016-07-22 17:59:00,1015.05
AL007,2016-07-22 18:30:00,1014.96
AL007,2016-07-22 18:59:00,1014.95
AL007,2016-07-22 19:30:00,1014.97
AL007,2016-07-22 19:59:00,1015.04
AL007,2016-07-22 20:30:00,1015.01
AL007,2016-07-22 20:59:00,1015.32
AL007,2016-07-22 21:30:00,1015.47
AL007,2016-07-22 21:59:00,1015.55
AL007,2016-07-22 22:30:00,1015.68
AL007,2016-07-22 22:59:00,1015.81
AL007,2016-07-22 23:30:00,1016.13
AL007,2016-07-22 23:59:00,1016.2
AL007,2016-07-23 00:30:00,1016.0
AL007,2016-07-23 00:59:00,1015.75
AL007,2016-07-23 01:30:00,1015.48
AL007,2016-07-23 01:59:00,1015.36
AL007,2016-07-23 02:30:00,1015.16
AL007,2016-07-23 02:59:00,1015.04
AL007,2016-07-23 03:30:00,1015.6
AL007,2016-07-23 03:59:00,1015.68
AL007,2016-07-23 04:30:00,1015.74
AL007,2016-07-23 04:59:00,1015.82
AL007,2016-07-23 05:30:00,1015.81
AL007,2016-07-23 05:59:00,1015.82
AL007,2016-07-23 06:30:00,1015.62
AL007,2016-07-23 06:59:00,1015.77
AL007,2016-07-23 07:30:00,1015.68
AL007,2016-07-23 07:59:00,1015.72
AL007,2016-07-23 08:30:00,1015.92
AL007,2016-07-23 08:59:00,1016.27
AL007,2016-07-23 09:30:00,1016.32
AL007,2016-07-23 09:59:00,1016.47
AL007,2016-07-23 10:30:00,1016.7
AL007,2016-07-23 10:59:00,1016.84
AL007,2016-07-23 11:30:00,1016.54
AL007,2016-07-23 11:59:00,1016.31
AL007,2016-07-23 12:30:00,1016.16
AL007,2016-07-23 12:59:00,1016.45
AL007,2016-07-23 13:30:00,1016.1
AL007,2016-07-23 13:59:00,1015.35
AL007,2016-07-23 14:30:00,1014.57
AL007,2016-07-23 14:59:00,1013.98
AL007,2016-07-23 15:30:00,1013.94
AL007,2016-07-23 15:59:00,1014.13
AL007,2016-07-23 16:30:00,1013.62
AL007,2016-07-23 16:59:00,1013.79
AL007,2016-07-23 17:30:00,1014.41
AL007,2016-07-23 17:59:00,1014.35
AL007,2016-07-23 18:30:00,1014.57
AL007,2016-07-23 18:59:00,1014.69
AL007,2016-07-23 19:30:00,1014.62
AL007,2016-07-23 19:59:00,1014.61
AL007,2016-07-23 20:30:00,1014.75
AL007,2016-07-23 20:59:00,1015.03
AL007,2016-07-23 21:30:00,1015.35
AL007,2016-07-23 21:59:00,1015.17
AL007,2016-07-23 22:30:00,1015.35
AL007,2016-07-23 22:59:00,1015.44
AL007,2016-07-23 23:30:00,1015.43
AL007,2016-07-23 23:59:00,1015.39
AL007,2016-07-24 00:30:00,1015.27
AL007,2016-07-24 00:59:00,1015.15
AL007,2016-07-24 01:30:00,1014.92
AL007,2016-07-24 01:59:00,1014.8
AL007,2016-07-24 02:30:00,1014.51
AL007,2016-07-24 02:59:00,1014.09
AL007,2016-07-24 03:30:00,1013.95
AL007,2016-07-24 03:59:00,1013.96
AL007,2016-07-24 04:30:00,1013.96
AL007,2016-07-24 04:59:00,1014.11
AL007,2016-07-24 05:30:00,1014.03
AL007,2016-07-24 05:59:00,1013.99
AL007,2016-07-24 06:30:00,1013.92
AL007,2016-07-24 06:59:00,1014.24
AL007,2016-07-24 07:30:00,1014.64
AL007,2016-07-24 07:59:00,1014.8
AL007,2016-07-24 08:30:00,1015.09
AL007,2016-07-24 08:59:00,1015.25
AL007,2016-07-24 09:30:00,1015.31
AL007,2016-07-24 09:59:00,1015.47
AL007,2016-07-24 10:30:00,1015.3
AL007,2016-07-24 10:59:00,1014.92
AL007,2016-07-24 11:30:00,1014.78
AL007,2016-07-24 11:59:00,1014.59
AL007,2016-07-24 12:30:00,1014.47
AL007,2016-07-24 12:59:00,1014.26
AL007,2016-07-24 13:30:00,1014.08
AL007,2016-07-24 13:59:00,1014.14
AL007,2016-07-24 14:30:00,1014.13
AL007,2016-07-24 14:59:00,1013.92
AL007,2016-07-24 15:30:00,1013.84
AL007,2016-07-24 15:59:00,1013.65
AL007,2016-07-24 16:30:00,1013.8
AL007,2016-07-24 16:59:00,1013.65
AL007,2016-07-24 17:30:00,1013.82
AL007,2016-07-24 17:59:00,1014.27
AL007,2016-07-24 18:30:00,1014.45
AL007,2016-07-24 18:59:00,1014.51
AL007,2016-07-24 19:30:00,1014.11
AL007,2016-07-24 19:59:00,1014.01
AL007,2016-07-24 20:30:00,1014.57
AL007,2016-07-24 20:59:00,1014.94
AL007,2016-07-24 21:30:00,1015.05
AL007,2016-07-24 21:59:00,1015.0
AL007,2016-07-24 22:30:00,1014.93
AL007,2016-07-24 22:59:00,1014.81
AL007,2016-07-24 23:30:00,1014.78
AL007,2016-07-24 23:59:00,1014.75
AL007,2016-07-25 00:30:00,1014.63
AL007,2016-07-25 00:59:00,1014.69
AL007,2016-07-25 01:30:00,1014.52
AL007,2016-07-25 01:59:00,1014.38
AL007,2016-07-25 02:30:00,1014.29
AL007,2016-07-25 02:59:00,1014.05
AL007,2016-07-25 03:30:00,1013.87
AL007,2016-07-25 03:59:00,1013.79
AL007,2016-07-25 04:30:00,1013.58
AL007,2016-07-25 04:59:00,1013.51
AL007,2016-07-25 05:30:00,1013.61
AL007,2016-07-25 05:59:00,1013.58
AL007,2016-07-25 06:30:00,1013.63
AL007,2016-07-25 06:59:00,1013.69
AL007,2016-07-25 07:30:00,1013.79
AL007,2016-07-25 07:59:00,1013.85
AL007,2016-07-25 08:30:00,1013.84
AL007,2016-07-25 08:59:00,1013.81
AL007,2016-07-25 09:30:00,1013.86
AL007,2016-07-25 09:59:00,1013.84
AL007,2016-07-25 10:30:00,1013.69
AL007,2016-07-25 10:59:00,1013.59
AL007,2016-07-25 11:30:00,1013.5
AL007,2016-07-25 11:59:00,1013.38
AL007,2016-07-25 12:30:00,1013.13
AL007,2016-07-25 12:59:00,1012.91
AL007,2016-07-25 13:30:00,1013.17
AL007,2016-07-25 13:59:00,1013.26
AL007,2016-07-25 14:30:00,1012.99
AL007,2016-07-25 14:59:00,1013.09
AL007,2016-07-25 15:30:00,1013.84
AL007,2016-07-25 15:59:00,1014.37
AL007,2016-07-25 16:30:00,1014.32
AL007,2016-07-25 16:59:00,1014.24
AL007,2016-07-25 17:30:00,1014.14
AL007,2016-07-25 17:59:00,1014.22
AL007,2016-07-25 18:30:00,1014.42
AL007,2016-07-25 18:59:00,1014.53
AL007,2016-07-25 19:30:00,1014.53
AL007,2016-07-25 19:59:00,1014.78
AL007,2016-07-25 20:30:00,1014.79
AL007,2016-07-25 20:59:00,1015.13
AL007,2016-07-25 21:30:00,1014.87
AL007,2016-07-25 21:59:00,1014.5
AL007,2016-07-25 22:30:00,1014.61
AL007,2016-07-25 22:59:00,1014.65
AL007,2016-07-25 23:30:00,1014.62
AL007,2016-07-25 23:59:00,1014.8
AL007,2016-07-26 00:30:00,1014.76
AL007,2016-07-26 00:59:00,1014.64
AL007,2016-07-26 01:30:00,1014.47
AL007,2016-07-26 01:59:00,1014.29
AL007,2016-07-26 02:30:00,1014.13
AL007,2016-07-26 02:59:00,1014.06
AL007,2016-07-26 03:30:00,1014.1
AL007,2016-07-26 03:59:00,1014.02
AL007,2016-07-26 04:30:00,1013.93
AL007,2016-07-26 04:59:00,1013.9
AL007,2016-07-26 05:30:00,1014.06
AL007,2016-07-26 05:59:00,1014.12
AL007,2016-07-26 06:30:00,1014.13
AL007,2016-07-26 06:59:00,1014.17
AL007,2016-07-26 07:30:00,1014.13
AL007,2016-07-26 07:59:00,1014.24
AL007,2016-07-26 08:30:00,1014.37
AL007,2016-07-26 08:59:00,1014.56
AL007,2016-07-26 09:30:00,1014.53
AL007,2016-07-26 09:59:00,1014.5
AL007,2016-07-26 10:30:00,1014.5
AL007,2016-07-26 10:59:00,1014.56
AL007,2016-07-26 11:30:00,1014.44
AL007,2016-07-26 11:59:00,1014.33
AL007,2016-07-26 12:30:00,1014.08
AL007,2016-07-26 12:59:00,1013.83
AL007,2016-07-26 13:30:00,1013.55
AL007,2016-07-26 13:59:00,1013.46
AL007,2016-07-26 14:30:00,1013.24
AL007,2016-07-26 14:59:00,1013.14
AL007,2016-07-26 15:30:00,1013.03
AL007,2016-07-26 15:59:00,1013.0
AL007,2016-07-26 16:30:00,1013.05
AL007,2016-07-26 16:59:00,1013.0
AL007,2016-07-26 17:30:00,1013.28
AL007,2016-07-26 17:59:00,1013.63
AL007,2016-07-26 18:30:00,1013.44
AL007,2016-07-26 18:59:00,1013.16
AL007,2016-07-26 19:30:00,1013.19
AL007,2016-07-26 19:59:00,1013.32
AL007,2016-07-26 20:30:00,1013.69
AL007,2016-07-26 20:59:00,1014.07
AL007,2016-07-26 21:30:00,1014.17
AL007,2016-07-26 21:59:00,1014.23
AL007,2016-07-26 22:30:00,1014.28
AL007,2016-07-26 22:59:00,1014.35
AL007,2016-07-26 23:30:00,1014.45
AL007,2016-07-26 23:59:00,1014.5
AL007,2016-07-27 00:30:00,1014.51
AL007,2016-07-27 00:59:00,1014.51
AL007,2016-07-27 01:30:00,1014.47
AL007,2016-07-27 01:59:00,1014.44
AL007,2016-07-27 02:30:00,1014.31
AL007,2016-07-27 02:59:00,1014.27
AL007,2016-07-27 03:30:00,1014.31
AL007,2016-07-27 03:59:00,1014.22
AL007,2016-07-27 04:30:00,1014.23
AL007,2016-07-27 04:59:00,1014.3
AL007,2016-07-27 05:30:00,1014.37
AL007,2016-07-27 05:59:00,1014.34
AL007,2016-07-27 06:30:00,1014.45
AL007,2016-07-27 06:59:00,1014.66
AL007,2016-07-27 07:30:00,1014.77
AL007,2016-07-27 07:59:00,1014.8
AL007,2016-07-27 08:30:00,1014.83
AL007,2016-07-27 08:59:00,1014.82
AL007,2016-07-27 09:30:00,1014.78
AL007,2016-07-27 09:59:00,1014.71
AL007,2016-07-27 10:30:00,1014.63
AL007,2016-07-27 10:59:00,1014.49
AL007,2016-07-27 11:30:00,1014.33
AL007,2016-07-27 11:59:00,1014.19
AL007,2016-07-27 12:30:00,1014.01
AL007,2016-07-27 12:59:00,1013.99
AL007,2016-07-27 13:30:00,1013.73
AL007,2016-07-27 13:59:00,1013.48
AL007,2016-07-27 14:30:00,1013.27
AL007,2016-07-27 14:59:00,1013.04
AL007,2016-07-27 15:30:00,1013.15
AL007,2016-07-27 15:59:00,1013.35
AL007,2016-07-27 16:30:00,1013.52
AL007,2016-07-27 16:59:00,1013.33
AL007,2016-07-27 17:30:00,1013.49
AL007,2016-07-27 17:59:00,1013.62
AL007,2016-07-27 18:30:00,1013.86
AL007,2016-07-27 18:59:00,1013.94
AL007,2016-07-27 19:30:00,1014.01
AL007,2016-07-27 19:59:00,1014.18
AL007,2016-07-27 20:30:00,1014.38
AL007,2016-07-27 20:59:00,1014.6
AL007,2016-07-27 21:30:00,1014.84
AL007,2016-07-27 21:59:00,1014.92
AL007,2016-07-27 22:30:00,1015.1
AL007,2016-07-27 22:59:00,1015.09
AL007,2016-07-27 23:30:00,1015.02
AL007,2016-07-27 23:59:00,1015.26
AL007,2016-07-28 00:30:00,1015.33
AL007,2016-07-28 00:59:00,1015.28
AL007,2016-07-28 01:30:00,1015.23
AL007,2016-07-28 01:59:00,1015.03
AL007,2016-07-28 02:30:00,1014.97
AL007,2016-07-28 02:59:00,1014.84
AL007,2016-07-28 03:30:00,1014.71
AL007,2016-07-28 03:59:00,1014.7
AL007,2016-07-28 04:30:00,1014.64
AL007,2016-07-28 04:59:00,1014.59
AL007,2016-07-28 05:30:00,1014.65
AL007,2016-07-28 05:59:00,1014.94
AL007,2016-07-28 06:30:00,1015.11
AL007,2016-07-28 06:59:00,1015.14
AL007,2016-07-28 07:30:00,1015.29
AL007,2016-07-28 07:59:00,1015.35
AL007,2016-07-28 08:30:00,1015.31
AL007,2016-07-28 08:59:00,1015.28
AL007,2016-07-28 09:30:00,1015.25
AL007,2016-07-28 09:59:00,1015.28
AL007,2016-07-28 10:30:00,1015.35
AL007,2016-07-28 10:59:00,1015.39
AL007,2016-07-28 11:30:00,1015.47
AL007,2016-07-28 11:59:00,1015.43
AL007,2016-07-28 12:30:00,1015.24
AL007,2016-07-28 12:59:00,1015.11
AL007,2016-07-28 13:30:00,1015.0
AL007,2016-07-28 13:59:00,1014.91
AL007,2016-07-28 14:30:00,1014.81
AL007,2016-07-28 14:59:00,1014.5
AL007,2016-07-28 15:30:00,1014.29
AL007,2016-07-28 15:59:00,1014.38
AL007,2016-07-28 16:30:00,1014.39
AL007,2016-07-28 16:59:00,1014.25
AL007,2016-07-28 17:30:00,1014.22
AL007,2016-07-28 17:59:00,1014.34
AL007,2016-07-28 18:30:00,1014.58
AL007,2016-07-28 18:59:00,1014.69
AL007,2016-07-28 19:30:00,1014.63
AL007,2016-07-28 19:59:00,1014.8
AL007,2016-07-28 20:30:00,1015.17
AL007,2016-07-28 20:59:00,1015.27
AL007,2016-07-28 21:30:00,1015.3
AL007,2016-07-28 21:59:00,1015.48
AL007,2016-07-28 22:30:00,1015.49
AL007,2016-07-28 22:59:00,1015.61
AL007,2016-07-28 23:30:00,1015.56
AL007,2016-07-28 23:59:00,1015.45
AL007,2016-07-29 00:30:00,1015.33
AL007,2016-07-29 00:59:00,1015.29
AL007,2016-07-29 01:30:00,1015.23
AL007,2016-07-29 01:59:00,1015.21
AL007,2016-07-29 02:30:00,1015.25
AL007,2016-07-29 02:59:00,1015.18
AL007,2016-07-29 03:30:00,1015.06
AL007,2016-07-29 03:59:00,1015.0
AL007,2016-07-29 04:30:00,1015.08
AL007,2016-07-29 04:59:00,1015.26
AL007,2016-07-29 05:30:00,1015.4
AL007,2016-07-29 05:59:00,1015.52
AL007,2016-07-29 06:30:00,1015.49
AL007,2016-07-29 06:59:00,1015.61
AL007,2016-07-29 07:30:00,1015.71
AL007,2016-07-29 07:59:00,1015.74
AL007,2016-07-29 08:30:00,1015.72
AL007,2016-07-29 08:59:00,1015.65
AL007,2016-07-29 09:30:00,1015.61
AL007,2016-07-29 09:59:00,1015.61
AL007,2016-07-29 10:30:00,1015.52
AL007,2016-07-29 10:59:00,1015.53
AL007,2016-07-29 11:30:00,1015.45
AL007,2016-07-29 11:59:00,1015.19
AL007,2016-07-29 12:30:00,1014.94
AL007,2016-07-29 12:59:00,1014.91
AL007,2016-07-29 13:30:00,1014.88
AL007,2016-07-29 13:59:00,1014.84
AL007,2016-07-29 14:30:00,1014.81
AL007,2016-07-29 14:59:00,1014.79
AL007,2016-07-29 15:30:00,1014.66
AL007,2016-07-29 15:59:00,1014.59
AL007,2016-07-29 16:30:00,1014.43
AL007,2016-07-29 16:59:00,1014.43
AL007,2016-07-29 17:30:00,1014.34
AL007,2016-07-29 17:59:00,1014.37
AL007,2016-07-29 18:30:00,1014.37
AL007,2016-07-29 18:59:00,1014.44
AL007,2016-07-29 19:30:00,1014.53
AL007,2016-07-29 19:59:00,1014.73
AL007,2016-07-29 20:30:00,1015.09
AL007,2016-07-29 20:59:00,1015.35
AL007,2016-07-29 21:30:00,1015.5
AL007,2016-07-29 21:59:00,1015.64
AL007,2016-07-29 22:30:00,1015.68
AL007,2016-07-29 22:59:00,1015.85
AL007,2016-07-29 23:30:00,1015.94
AL007,2016-07-29 23:59:00,1015.96
AL007,2016-07-31 01:30:00,1015.2
AL007,2016-07-31 01:59:00,1015.03
AL007,2016-07-31 02:30:00,1014.96
AL007,2016-07-31 02:59:00,1014.98
AL007,2016-07-31 03:30:00,1014.95
AL007,2016-07-31 03:59:00,1014.92
AL007,2016-07-31 04:30:00,1014.95
AL007,2016-07-31 04:59:00,1015.03
